ORIS_Plant_Code,PlantType,cap,OPRNAME,CAPFAC,NAMEPCAP,PLNGENAN,PLNGENOZ,PLNOXAN,PLNOXOZ,PLSO2AN,PLCO2AN,PLCH4AN,PLN2OAN,PLCO2EQA,PLHGAN
6414,Hydro,42.0,Brazos Electric Power Coop Inc,0.0,41.8,0,0,,,,,,,,
6415,Hydro,115.0,"Western Farmers Elec Coop, Inc",0.287,100.0,"251,423","111,221",,,,,,,,
6416,Hydro,100.0,Southwestern Power Administration,0.2804,101.6,"249,590","110,410",,,,,,,,
6417,Hydro,156.0,Tennessee Valley Authority,0.2,140.0,"245,304","107,293",,,,,,,,
6418,Hydro,41.400000000000006,Tennessee Valley Authority,0.5236,36.0,"165,127","72,225",,,,,,,,
6419,Hydro,103.5,Southwestern Power Administration,0.5872,90.0,"462,962","204,798",,,,,,,,
6421,Hydro,38.5,PacifiCorp,0.4253,38.5,"143,451","63,706",,,,,,,,
6422,Hydro,8.0,NorthWestern Energy LLC - (MT),0.6658,8.8,"51,327","24,663",,,,,,,,
6424,Hydro,62.099999999999994,PUD No 1 of Chelan County,0.6296,59.2,"326,484","145,790",,,,,,,,
6430,Hydro,30.0,City of Seattle - (WA),0.1555,30.0,"40,858","18,245",,,,,,,,
6431,Hydro,186.0,City of Seattle - (WA),0.4581,207.3,"831,786","290,535",,,,,,,,
6432,Hydro,190.39999999999998,City of Seattle - (WA),0.3816,182.4,"609,755","272,283",,,,,,,,
6433,Hydro,1103.8,Bonneville Power Administration,0.3369,1118.6,"3,300,777","1,660,223",,,,,,,,
6438,Hydro,1.4,"Duke Energy Carolinas, LLC",0.4768,1.4,"5,847","2,009",,,,,,,,
6440,Hydro,667.5000000000001,Tennessee Valley Authority,0.5214,666.7,"3,045,105","890,370",,,,,,,,
6449,Hydro,2.0,Southern California Edison Co,0.0,3.0,0,0,,,,,,,,
6450,Hydro,6.5,Green Mountain Power Corp,0.5158,6.9,"31,176","10,214",,,,,,,,
6451,Hydro,4.4,Green Mountain Power Corp,0.3928,5.7,"19,615","6,426",,,,,,,,
6456,Hydro,1.9,Green Mountain Power Corp,0.4723,1.9,"7,861","3,363",,,,,,,,
6459,Hydro,4.6,PacifiCorp,0.7574,4.1,"27,204","13,072",,,,,,,,
6462,Nuclear,967.5,Entergy Louisiana LLC,0.7076,1035.9,"6,420,933","2,876,855",,,,,,,,
6463,Combustion Turbine,37.2,City of Ames - (IA),0.0,78.7,(142),(60),0.0,0.0,0.0,300.0,29.0,6.0,301.0,
6469,Coal Steam,900.0,Basin Electric Power Coop,0.7297,954.0,"6,097,829","2,352,186",3563.0,1384.0,10763.0,7357674.0,1673577.0,243385.0,7414858.0,
6475,Hydro,3.0,Green Mountain Power Corp,0.4833,3.0,"12,701","4,161",,,,,,,,
6479,Hydro,77.0,Los Angeles Department of Water & Power,0.4474,65.5,"256,712","131,132",,,,,,,,
6480,Hydro,26.0,Los Angeles Department of Water & Power,0.1947,46.0,"78,443","40,070",,,,,,,,
6481,Coal Steam,1800.0,Intermountain Power Agency,0.3481,2480.0,"7,561,844","2,948,869",9050.0,3318.0,2021.0,7416100.0,1813868.0,263916.0,7478097.0,
6483,Hydro,10.2,Green Mountain Power Corp,0.534,10.4,"48,652","15,939",,,,,,,,
6484,Hydro,1.0,PacifiCorp,0.1618,1.1,"1,559",692,,,,,,,,
6486,Hydro,6.0,New York State Elec & Gas Corp,0.5094,6.0,"26,774","11,454",,,,,,,,
6505,Hydro,44.0,Portland General Electric Co,0.3594,51.0,"160,560","71,304",,,,,,,,
6506,Hydro,4.3,City of Bonners Ferry,0.637,3.9,"21,763","10,457",,,,,,,,
6507,Hydro,2.1,Bonneville Power Administration,0.0,2.5,0,0,,,,,,,,
6513,Hydro,2.5,Sierra Pacific Power Co,0.6634,2.0,"11,623","6,947",,,,,,,,
6515,Combustion Turbine,60.3,"UNS Electric, Inc",0.029,108.0,"27,404","13,498",49.0,24.0,1.0,18305.0,691.0,69.0,18324.0,
6516,Combustion Turbine,12.0,Black Hills/Colorado Elec.Util,0.0,12.0,(186),(75),3.0,1.0,0.0,154.0,12.0,2.0,154.0,
6517,Hydro,152.0,"Duke Energy Carolinas, LLC",0.0611,157.6,"84,363","29,465",,,,,,,,
6518,Combustion Turbine,12.0,Liberty Utilities,0.001,31.2,280,93,12.0,4.0,1.0,599.0,48.0,10.0,601.0,
6519,Combustion Turbine,4.0,Green Mountain Power Corp,0.105,6.4,"5,885","1,927",0.0,0.0,0.0,22.0,2.0,0.0,22.0,
6519,Hydro,2.4,Green Mountain Power Corp,0.105,6.4,"5,885","1,927",0.0,0.0,0.0,22.0,2.0,0.0,22.0,
6520,Hydro,5.0,Green Mountain Power Corp,0.3699,5.5,"17,821","5,838",,,,,,,,
6521,Hydro,1.7999999999999998,Sierra Pacific Power Co,0.2487,3.8,"8,278","3,978",,,,,,,,
6522,Pumped Storage,420.0,Jersey Central Power & Lt Co,0.0,453.0,"(93,829)","(56,787)",,,,,,,,
6526,Hydro,2.6,New York State Elec & Gas Corp,0.0489,2.6,"1,113",476,,,,,,,,
6527,Hydro,20.6,Niagara Mohawk Power Corp.,0.5265,22.0,"101,467","43,409",,,,,,,,
6529,Hydro,4.5,Green Mountain Power Corp,0.5534,4.0,"19,391","6,353",,,,,,,,
6531,Hydro,2.1,Sierra Pacific Power Co,0.8259,2.4,"17,364","8,319",,,,,,,,
6532,Hydro,1.8,Sierra Pacific Power Co,0.5904,2.6,"13,446","6,461",,,,,,,,
6537,Hydro,4.8,City of Murray - (UT),0.186,4.8,"7,821","3,758",,,,,,,,
6543,Hydro,1.9,West Penn Power Company,0.4529,1.9,"7,538","2,633",,,,,,,,
6544,Hydro,1.0,West Penn Power Company,0.8813,1.0,"7,720","2,696",,,,,,,,
6546,Hydro,2.4,West Penn Power Company,0.4219,2.8,"10,349","3,615",,,,,,,,
6552,Hydro,20.0,Bonneville Power Administration,0.3497,20.0,"61,271","27,210",,,,,,,,
6554,Combustion Turbine,25.1,Waverly Municipal Elec Utility,0.0011,27.6,274,125,4.0,2.0,0.0,205.0,14.0,3.0,206.0,
6558,Combustion Turbine,60.2,City of Alexandria - (LA),0.0284,240.1,"59,626","28,752",738.0,356.0,1.0,31790.0,1199.0,120.0,31823.0,
6558,O/G Steam,130.0,City of Alexandria - (LA),0.0284,240.1,"59,626","28,752",738.0,356.0,1.0,31790.0,1199.0,120.0,31823.0,
6560,Hydro,20.700000000000003,Appalachian Power Co,0.5397,14.4,"68,079","23,778",,,,,,,,
6561,Hydro,16.799999999999997,Appalachian Power Co,0.5153,14.4,"64,997","22,701",,,,,,,,
6562,Hydro,18.700000000000003,Appalachian Power Co,0.3923,24.5,"84,203","29,409",,,,,,,,
6565,Combustion Turbine,7.2,Town of Berlin - (MD),0.0003,21.5,51,27,6.0,3.0,1.0,296.0,24.0,5.0,297.0,
6567,Combustion Turbine,7.6,Block Island Power Co,0.0007,13.9,83,73,2.0,2.0,0.0,92.0,7.0,1.0,93.0,
6579,Combustion Turbine,11.600000000000001,"Pioneer Electric Coop, Inc - (KS)",0.0004,12.5,40,17,1.0,0.0,0.0,38.0,3.0,1.0,38.0,
6584,Combustion Turbine,114.5,Florida Power & Light Co,0.0023,134.0,"2,729","1,424",1.0,0.0,0.0,1052.0,256.0,51.0,1063.0,
6586,Combustion Turbine,5.0,City of Marblehead - (MA),0.0001,5.4,6,2,0.0,0.0,0.0,9.0,1.0,0.0,9.0,
6595,Hydro,80.0,Entergy Texas Inc.,0.5682,81.0,"403,201","178,362",,,,,,,,
6612,Hydro,38.6,Sacramento Municipal Util Dist,0.3775,38.6,"127,658","65,210",,,,,,,,
6618,Hydro,9.7,Village of Swanton - (VT),0.5107,11.1,"49,655","16,268",,,,,,,,
6619,Combustion Turbine,100.0,Public Service Co of Colorado,0.0026,129.4,"2,962","1,240",18.0,8.0,10.0,3154.0,255.0,51.0,3164.0,
6623,Hydro,200.0,WAPA-- Western Area Power Administration,0.7657,179.7,"1,205,315","579,166",,,,,,,,
6624,Hydro,102.0,WAPA-- Western Area Power Administration,0.5506,132.3,"638,131","264,711",,,,,,,,
6635,Combustion Turbine,74.1,Town of Wallingford - (CT),0.0021,106.5,"1,958",393,1.0,0.0,0.0,1523.0,83.0,12.0,1526.0,
6636,Hydro,52.0,West Penn Power Company,0.2529,51.2,"113,417","48,522",,,,,,,,
6639,Coal Steam,454.0,Big Rivers Electric Corp,0.4567,586.0,"2,344,526","1,055,442",2872.0,1314.0,2916.0,2828538.0,650579.0,94679.0,2850777.0,
6641,Coal Steam,1678.0,Entergy Arkansas Inc,0.3587,1800.0,"5,655,503","3,043,380",5062.0,2845.0,15858.0,6898883.0,1444715.0,210204.0,6948263.0,
6643,Hydro,1.0,Los Angeles Department of Water & Power,0.0,1.0,0,0,,,,,,,,
6644,Hydro,4.9,Southern California Edison Co,0.087,4.9,"3,733","1,907",,,,,,,,
6645,Hydro,7.2,Southern California Edison Co,0.5624,9.0,"44,336","22,648",,,,,,,,
6646,Hydro,9.9,Southern California Edison Co,0.4132,9.9,"35,838","18,307",,,,,,,,
6647,Hydro,5.1,Southern California Edison Co,0.4239,5.1,"18,937","9,673",,,,,,,,
6648,Coal Steam,600.0,Oncor Electric Delivery Company LLC,,590.6,,,,,,,,,,
6650,Combustion Turbine,54.0,Union Electric Co - (MO),0.0004,60.7,220,98,6.0,2.0,3.0,841.0,53.0,11.0,843.0,
6651,Combustion Turbine,54.0,Union Electric Co - (MO),0.004,60.6,"2,125",949,18.0,5.0,8.0,2478.0,159.0,32.0,2485.0,
6652,Combustion Turbine,54.0,Union Electric Co - (MO),0.0032,60.8,"1,711",764,17.0,4.0,7.0,2275.0,142.0,28.0,2281.0,
6664,Coal Steam,1492.0,MidAmerican Energy Co,0.4705,811.9,"3,346,358","1,625,159",2960.0,1428.0,5286.0,3623292.0,877000.0,127521.0,3653255.0,
6704,Combustion Turbine,11.69999999999999,Southern California Edison Co,0.2644,12.9,"29,883","12,873",477.0,202.0,42.0,24981.0,2044.0,409.0,25067.0,
6704,Energy Storage,1.0,Southern California Edison Co,0.2644,12.9,"29,883","12,873",477.0,202.0,42.0,24981.0,2044.0,409.0,25067.0,
6705,Coal Steam,1508.0,Southern Indiana Gas & Elec Co,0.5847,822.8,"4,214,527","1,724,252",7691.0,3090.0,3144.0,4674085.0,1054347.0,153338.0,4710112.0,
6741,Combustion Turbine,24.6,Great River Energy,0.0034,25.0,743,293,7.0,1.0,0.0,918.0,73.0,15.0,921.0,
6761,Coal Steam,280.0,Platte River Power Authority,0.2906,800.4,"2,037,519","814,537",1150.0,444.0,769.0,2089098.0,485290.0,70500.0,2105669.0,
6761,Combustion Turbine,388.0,Platte River Power Authority,0.2906,800.4,"2,037,519","814,537",1150.0,444.0,769.0,2089098.0,485290.0,70500.0,2105669.0,
6768,Coal Steam,240.0,City of Sikeston - (MO),0.708,261.0,"1,618,677","685,835",812.0,348.0,3668.0,1707854.0,418273.0,60848.0,1722148.0,
6772,Coal Steam,440.0,"Western Farmers Elec Coop, Inc",0.055,1196.0,"576,152","366,084",572.0,370.0,1640.0,724370.0,159433.0,23214.0,729822.0,
6776,Combustion Turbine,24.4,City of Vineland - (NJ),0.0012,27.0,274,0,1.0,0.0,0.0,404.0,35.0,7.0,405.0,
6789,Hydro,84.0,South Carolina Public Service Authority,0.4171,84.0,"306,898","107,189",,,,,,,,
6791,Combustion Turbine,20.6,City of Augusta - (KS),0.0073,20.7,"1,315",722,27.0,15.0,0.0,1206.0,55.0,7.0,1207.0,
6823,Coal Steam,417.0,Big Rivers Electric Corp,0.5915,509.4,"2,639,484","1,266,462",1247.0,451.0,5217.0,3211691.0,694138.0,101012.0,3235418.0,
6824,Combustion Turbine,61.2,Northern States Power Co - Minnesota,0.0009,61.2,489,193,4.0,2.0,0.0,709.0,56.0,11.0,711.0,
7011,Combustion Turbine,17.3,City of Hugoton - (KS),0.0008,19.2,125,67,2.0,1.0,0.0,105.0,4.0,1.0,106.0,
7012,Hydro,8.0,City of Idaho Falls - (ID),0.6104,8.0,"42,778","20,555",,,,,,,,
7013,Combustion Turbine,1.6,City of Winfield - (KS),0.043,28.1,"10,592","10,592",20.0,20.0,0.0,8203.0,299.0,30.0,8211.0,
7013,O/G Steam,26.0,City of Winfield - (KS),0.043,28.1,"10,592","10,592",20.0,20.0,0.0,8203.0,299.0,30.0,8211.0,
7015,Hydro,1.1,City of Mt Pleasant - (UT),0.3706,1.3,"4,220","2,028",,,,,,,,
7018,Combustion Turbine,32.1,City of Chanute,0.0034,34.8,"1,050",571,14.0,8.0,0.0,626.0,26.0,4.0,626.0,
7028,Combustion Turbine,26.8,City of Springville - (UT),0.0253,31.0,"6,862","3,029",101.0,45.0,0.0,4823.0,211.0,25.0,4830.0,
7030,Coal Steam,305.0,Public Service Co of NM,0.2903,949.2,"2,413,924","1,085,953",2050.0,569.0,2408.0,3111842.0,689507.0,100287.0,3135404.0,
7032,Combustion Turbine,368.0,Virginia Electric & Power Co,0.0221,407.7,"78,819","35,689",78.0,48.0,2.0,60617.0,2368.0,247.0,60684.0,
7034,Hydro,6.2,City of Logan - (UT),0.2879,6.6,"16,646","7,999",,,,,,,,
7039,Combustion Turbine,2.7,NorthWestern Energy LLC - (MT),0.0062,2.7,146,59,3.0,1.0,0.0,143.0,12.0,2.0,143.0,
7040,Hydro,17.0,Southwestern Electric Power Co,0.3504,32.4,"99,455","43,995",,,,,,,,
7051,Hydro,0.7000000000000001,Washington Electric Coop - (VT),0.3095,1.0,"2,711",888,,,,,,,,
7056,Hydro,7.8,Green Mountain Power Corp,0.3638,8.8,"28,043","9,187",,,,,,,,
7058,Combustion Turbine,6.3999999999999995,Dahlberg Light & Power Co,0.0,8.0,0,0,,,,,,,,
7060,Combustion Turbine,1.0,ITC Midwest LLC,0.0033,1.1,31,14,0.0,0.0,0.0,30.0,2.0,0.0,30.0,
7063,Combined Cycle,110.0,PowerSouth Energy Cooperative,0.1117,676.0,"661,232","318,885",144.0,90.0,2.0,418321.0,16302.0,1631.0,418768.0,
7063,Combustion Turbine,578.0,PowerSouth Energy Cooperative,0.1117,676.0,"661,232","318,885",144.0,90.0,2.0,418321.0,16302.0,1631.0,418768.0,
7066,Hydro,3.6,WAPA-- Western Area Power Administration,0.388,3.6,"12,236","6,250",,,,,,,,
7072,Hydro,32.400000000000006,Southern California Edison Co,0.2697,32.7,"77,242","39,456",,,,,,,,
7079,Hydro,17.200000000000003,Idaho Power Co,0.7481,16.5,"108,134","51,959",,,,,,,,
7080,Combustion Turbine,14.0,City of St George,0.0006,14.0,77,31,1.0,0.0,0.0,52.0,4.0,1.0,52.0,
7082,Combined Cycle,510.0,Nevada Power Co,0.5177,745.0,"3,378,358","1,616,316",82.0,40.0,7.0,1458125.0,53973.0,5397.0,1459604.0,
7082,Combustion Turbine,144.0,Nevada Power Co,0.5177,745.0,"3,378,358","1,616,316",82.0,40.0,7.0,1458125.0,53973.0,5397.0,1459604.0,
7097,Coal Steam,1345.0,City of San Antonio - (TX),0.5291,1444.0,"6,692,297","3,480,035",2916.0,1564.0,715.0,7473599.0,1612272.0,234493.0,7528691.0,
7111,Combustion Turbine,14.1,Heber Light & Power Company,0.1201,19.6,"20,618","9,164",288.0,128.0,0.0,12666.0,478.0,48.0,12679.0,
7113,Hydro,6.6,PUD No 2 of Grant County,0.341,6.6,"19,717","8,805",,,,,,,,
7115,Hydro,2.0,Upper Peninsula Power Co,0.4281,4.4,"16,499","6,726",,,,,,,,
7116,Hydro,5.8,Upper Peninsula Power Co,0.6397,8.0,"44,831","18,276",,,,,,,,
7118,Hydro,0.6,Upper Peninsula Power Co,0.4041,2.0,"7,080","2,886",,,,,,,,
7119,Combustion Turbine,17.0,Upper Peninsula Power Co,0.0,22.6,(130),(58),1.0,0.0,0.0,126.0,10.0,2.0,126.0,
7125,Pumped Storage,1360.0,"Duke Energy Carolinas, LLC",0.0,1296.0,"(576,744)","(273,024)",,,,,,,,
7127,Hydro,15.5,City of Tacoma  - (WA),0.1225,12.8,"13,734","6,133",,,,,,,,
7128,Hydro,8.4,Pennsylvania Electric Co,0.5033,21.7,"95,664","30,019",,,,,,,,
7129,Hydro,3.0,Pacific Gas & Electric Co,0.5432,3.4,"16,179","8,264",,,,,,,,
7131,Combustion Turbine,20.0,City of Lubbock - (TX),0.1113,21.0,"20,468","10,316",31.0,16.0,0.0,12052.0,455.0,45.0,12065.0,
7132,Hydro,1.8,PacifiCorp,0.427,1.8,"6,733","3,235",,,,,,,,
7135,Hydro,17.0,Entergy Arkansas Inc,0.43,32.4,"122,040","53,986",,,,,,,,
7138,Combustion Turbine,65.0,Jersey Central Power & Lt Co,0.0094,76.8,"6,293","2,652",9.0,4.0,0.0,5191.0,225.0,29.0,5198.0,
7145,Combustion Turbine,160.0,MidAmerican Energy Co,0.0013,179.8,"2,010","1,021",6.0,4.0,0.0,3694.0,146.0,15.0,3698.0,
7146,Combustion Turbine,240.60000000000002,Long Island Power Authority,0.0052,238.5,"10,763",112,25.0,14.0,1.0,15101.0,1043.0,209.0,15145.0,
7147,Hydro,3.0,Southern California Edison Co,0.4035,3.0,"10,603","5,416",,,,,,,,
7151,Hydro,5.0,City of Santa Clara - (CA),0.3273,5.0,"14,337","7,324",,,,,,,,
7153,Combined Cycle,1136.0,Delmarva Power,0.141,1193.0,"1,473,851","1,046,786",228.0,149.0,19.0,727329.0,27174.0,2738.0,728077.0,
7155,Combustion Turbine,70.3,ITC Midwest LLC,0.0007,90.2,557,235,3.0,0.0,0.0,1945.0,136.0,27.0,1951.0,
7158,Combustion Turbine,476.0,Duke Energy Ohio Inc,0.0276,571.8,"138,225","123,294",135.0,116.0,4.0,123487.0,5556.0,709.0,123662.0,
7159,Combustion Turbine,352.0,American Transmission Co,0.0248,381.6,"82,828","34,739",54.0,30.0,0.0,74973.0,3069.0,386.0,75069.0,
7164,Pumped Storage,40.0,Arizona Public Service Co,0.0,40.0,"(59,229)","11,668",,,,,,,,
7166,Hydro,42.4,Entergy Arkansas Inc,0.2253,45.4,"89,605","39,638",,,,,,,,
7179,Hydro,19.5,Colorado River Indian Irr Proj,0.4241,19.5,"72,438","34,807",,,,,,,,
7189,Hydro,2.0,WAPA-- Western Area Power Administration,0.8345,3.5,"25,587","13,070",,,,,,,,
7190,Hydro,60.3,Idaho Power Co,0.3016,59.5,"157,221","75,546",,,,,,,,
7191,Hydro,2.1,Georgia Transmission Corp,0.3573,2.3,"7,198","2,078",,,,,,,,
7200,Hydro,8.0,"Jasper-Newton Elec Coop, Inc",,8.0,,,,,,,,,,
7203,Combustion Turbine,316.8,American Transmission Co,0.0066,381.6,"21,917","9,180",28.0,9.0,2.0,32103.0,1029.0,144.0,32137.0,
7210,Coal Steam,415.0,South Carolina Electric&Gas Company,0.5065,417.3,"1,851,609","689,754",796.0,253.0,581.0,1316078.0,240474.0,34020.0,1324153.0,
7212,Combustion Turbine,336.0,Virginia Electric & Power Co,0.0194,368.4,"62,737","28,471",61.0,15.0,3.0,47203.0,1844.0,203.0,47257.0,
7213,Coal Steam,877.0,Virginia Electric & Power Co,0.1725,848.0,"1,281,310","594,671",1990.0,939.0,399.0,1447371.0,325476.0,47373.0,1458498.0,
7229,Hydro,6.1,City of Santa Clara - (CA),0.3381,6.1,"18,065","9,228",,,,,,,,
7231,Combustion Turbine,60.0,City of Santa Clara - (CA),0.0081,64.6,"4,574","1,846",1.0,0.0,0.0,457.0,17.0,2.0,458.0,
7232,Combustion Turbine,7.8,City of Santa Clara - (CA),0.6786,7.8,"46,364","18,713",64.0,26.0,1.0,24357.0,919.0,92.0,24382.0,
7233,Hydro,28.0,City of Colorado Springs - (CO),0.2651,26.6,"61,769","29,681",,,,,,,,
7237,Combustion Turbine,327.0,Northern States Power Co - Minnesota,0.0307,405.7,"109,003","55,327",28.0,20.0,0.0,81647.0,3087.0,345.0,81737.0,
7238,Combined Cycle,638.0,Kissimmee Utility Authority,0.5914,706.0,"3,657,303","1,826,593",118.0,63.0,8.0,1566274.0,59430.0,5943.0,1567903.0,
7238,Combustion Turbine,32.0,Kissimmee Utility Authority,0.5914,706.0,"3,657,303","1,826,593",118.0,63.0,8.0,1566274.0,59430.0,5943.0,1567903.0,
7242,Combined Cycle,1063.0,Tampa Electric Co,0.2381,3351.3,"6,988,914","3,186,028",513.0,249.0,14.0,2846524.0,111049.0,11110.0,2849567.0,
7242,IGCC,220.0,Tampa Electric Co,0.2381,3351.3,"6,988,914","3,186,028",513.0,249.0,14.0,2846524.0,111049.0,11110.0,2849567.0,
7246,Hydro,35.0,Entergy Arkansas Inc,0.3468,102.6,"311,700","137,885",,,,,,,,
7247,Combustion Turbine,45.8,WAPA-- Western Area Power Administration,0.0034,67.5,"1,991",839,13.0,6.0,8.0,2435.0,197.0,39.0,2443.0,
7259,Hydro,1.0,Bonneville Power Administration,0.2646,1.0,"2,318","1,035",,,,,,,,
7266,Combined Cycle,85.0,Modesto Irrigation District,0.2811,199.0,"490,048","214,418",13.0,6.0,1.0,207857.0,8594.0,859.0,208093.0,
7266,Combustion Turbine,97.2,Modesto Irrigation District,0.2811,199.0,"490,048","214,418",13.0,6.0,1.0,207857.0,8594.0,859.0,208093.0,
7268,Combustion Turbine,136.0,,,,,,,,,,,,,
7270,Combustion Turbine,352.0,American Transmission Co,0.0263,381.6,"87,897","36,906",50.0,38.0,0.0,75875.0,2966.0,332.0,75961.0,
7277,Combustion Turbine,1193.0,"Duke Energy Carolinas, LLC",0.0012,2290.0,"24,505","12,361",18.0,9.0,0.0,25639.0,1010.0,111.0,25668.0,
7279,Hydro,5.2,City of Columbus - (OH),0.0,5.2,0,0,,,,,,,,
7281,Combustion Turbine,27.0,City of Gardner - (KS),0.0002,39.2,72,41,0.0,0.0,0.0,119.0,4.0,0.0,119.0,
7283,Combustion Turbine,13.799999999999999,Paragould Light & Water Comm,0.0007,13.9,84,41,0.0,0.0,0.0,69.0,3.0,0.0,69.0,
7288,Combustion Turbine,82.4,Atlantic City Electric Co,0.0246,112.8,"24,263","11,144",11.0,8.0,0.0,18143.0,751.0,78.0,18164.0,
7294,Combined Cycle,56.0,,,,,,,,,,,,,
7296,Combined Cycle,495.0,Empire District Electric Co,0.4527,690.5,"2,738,545","1,324,102",167.0,78.0,6.0,1174812.0,45422.0,4552.0,1176058.0,
7296,Combustion Turbine,94.0,Empire District Electric Co,0.4527,690.5,"2,738,545","1,324,102",167.0,78.0,6.0,1174812.0,45422.0,4552.0,1176058.0,
7302,Combined Cycle,2086.0,"Duke Energy Florida, Inc",0.4003,3268.0,"11,459,778","5,823,791",683.0,322.0,26.0,5217359.0,183698.0,18370.0,5222392.0,
7307,Combined Cycle,109.0,City of Redding - (CA),0.1449,183.1,"232,344","110,896",5.0,2.0,1.0,114997.0,4337.0,434.0,115116.0,
7307,Combustion Turbine,62.0,City of Redding - (CA),0.1449,183.1,"232,344","110,896",5.0,2.0,1.0,114997.0,4337.0,434.0,115116.0,
7314,Combined Cycle,134.39999999999998,Public Service Elec & Gas Co,0.2687,164.0,"386,055","212,163",63.0,30.0,1.0,198820.0,7607.0,824.0,199038.0,
7315,Combustion Turbine,199.5,Turlock Irrigation District,0.144,223.5,"282,001","106,061",14.0,5.0,1.0,177103.0,6743.0,674.0,177287.0,
7317,Hydro,18.0,WAPA-- Western Area Power Administration,0.5789,18.0,"91,285","43,863",,,,,,,,
7318,Combustion Turbine,43.2,City of Dover - (DE),0.0104,45.1,"4,103","1,817",4.0,3.0,0.0,3398.0,8.0,2.0,3398.0,
7325,Combustion Turbine,162.0,CenterPoint Energy,0.6692,176.4,"1,034,100","521,214",163.0,62.0,4.0,844480.0,30549.0,3055.0,845317.0,
7335,Combustion Turbine,68.0,Indiana Michigan Power Co,0.0035,82.8,"2,523","1,060",2.0,1.0,0.0,2028.0,85.0,10.0,2031.0,
7336,Combustion Turbine,140.0,Indiana Michigan Power Co,0.0043,168.7,"6,297","2,673",4.0,1.0,1.0,5268.0,272.0,41.0,5277.0,
7337,Combustion Turbine,5.9,"Vermont Electric Power Co, Inc",0.0,9.2,0,0,,,,,,,,
7338,Hydro,23.4,City of Santa Clara - (CA),0.0,22.0,0,0,,,,,,,,
7339,Combustion Turbine,21.0,Westar Energy Inc,0.0078,20.0,"1,371",773,4.0,2.0,0.0,1446.0,55.0,5.0,1448.0,
7343,Coal Steam,1288.0,MidAmerican Energy Co,0.2532,695.9,"1,543,516","791,116",1331.0,658.0,2521.0,1540505.0,369079.0,53724.0,1553123.0,
7345,Combustion Turbine,47.0,"Duke Energy Florida, Inc",0.6888,54.2,"327,045","160,686",87.0,37.0,1.0,166487.0,6192.0,619.0,166656.0,
7348,Combustion Turbine,160.0,Georgia Power Co,0.0135,183.8,"21,718","9,724",112.0,79.0,6.0,18446.0,769.0,91.0,18470.0,
7350,Combined Cycle,235.0,Bonneville Power Administration,0.6824,296.0,"1,769,340","662,132",171.0,63.0,7.0,1402131.0,26402.0,2640.0,1402855.0,
7366,Onshore Wind,0.9,Wisconsin Public Service Corp,,9.2,,,,,,,,,,
7368,Geothermal,54.0,Pacific Gas & Electric Co,0.3369,110.0,"324,594","165,134",0.0,0.0,0.0,37614.0,,,37614.0,
7369,Geothermal,78.1,Pacific Gas & Electric Co,0.3437,110.0,"331,152","137,165",0.0,0.0,0.0,38374.0,,,38374.0,
7372,Hydro,1.2,WAPA-- Western Area Power Administration,0.4093,1.2,"4,303","2,068",,,,,,,,
7373,Hydro,11.4,WAPA-- Western Area Power Administration,0.1711,11.4,"17,082","8,208",,,,,,,,
7378,Combustion Turbine,4.800000000000001,Northern States Power Co - Minnesota,,4.8,14,,,,,,,,,
7380,Combined Cycle,481.0,Seminole Electric Cooperative Inc,0.2948,1452.0,"3,749,101","1,729,008",451.0,216.0,8.0,1624945.0,60221.0,6023.0,1626595.0,
7380,Combustion Turbine,270.0,Seminole Electric Cooperative Inc,0.2948,1452.0,"3,749,101","1,729,008",451.0,216.0,8.0,1624945.0,60221.0,6023.0,1626595.0,
7381,Onshore Wind,5.2,Green Mountain Power Corp,0.2312,6.0,"12,151","3,414",,,,,,,,
7392,Combustion Turbine,33.800000000000004,City of Poplar Bluff - (MO),0.0011,34.1,314,171,11.0,6.0,0.0,533.0,22.0,3.0,533.0,
7393,Combustion Turbine,4.1,City of Lakin - (KS),0.0,4.4,0,0,,,,,,,,
7396,Combustion Turbine,8.399999999999999,City of Chicopee - (MA),0.0013,8.1,89,26,1.0,0.0,0.0,75.0,6.0,1.0,76.0,
7397,Combustion Turbine,7.1,Borough of Chambersburg,0.0182,7.2,"1,150",519,14.0,6.0,0.0,663.0,29.0,4.0,664.0,
7398,Combustion Turbine,12.0,City of Bay City - (MI),0.0062,12.6,680,295,8.0,4.0,0.0,396.0,18.0,2.0,396.0,
7399,Combustion Turbine,15.0,City of Bay City - (MI),0.0078,15.4,"1,045",452,12.0,5.0,0.0,555.0,24.0,3.0,556.0,
7400,Combustion Turbine,5.2,Kansas City Power & Light Co,0.0,6.4,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
7405,Combustion Turbine,4.6,Northeast Missouri El Pwr Coop,0.0001,4.6,3,0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,
7406,Combustion Turbine,6.6000000000000005,Northeast Missouri El Pwr Coop,0.0003,6.6,15,7,0.0,0.0,0.0,12.0,1.0,0.0,13.0,
